transport,departure,arrival,passengers
avia,Салехард,Ульяновск,80
avia,Геленджик,Волгоград,71
avia,Иркутск,Мурманск,81
avia,Омск,Чебоксары,69
avia,Симферополь (Крым),Ярославль,87
avia,Чита,Симферополь (Крым),82
avia,Белгород,Ростов-на-Дону,59
avia,Минеральные Воды,Череповец,78
avia,Волгоград,Нижнекамск,87
avia,Новокузнецк,Магнитогорск,80
avia,Пермь,Челябинск,85
avia,Астрахань,Сыктывкар,80
avia,Грозный,Хабаровск,59
avia,Ульяновск,Тюмень,83
avia,Пенза,Пермь,60
avia,Симферополь (Крым),Липецк,49
avia,Барнаул,Липецк,76
avia,Воронеж,Нижневартовск,68
avia,Магадан,Благовещенск,78
avia,Нижний Новгород,Ижевск,74
avia,Уфа,Белоярский,47
avia,Якутск,Казань,74
avia,Благовещенск,Улан-Удэ,81
avia,Усинск,Сургут,77
avia,Ухта,Ростов-на-Дону,88
avia,Липецк,Красноярск,56
avia,Магнитогорск,Нижний Новгород,51
avia,Нижний Новгород,Южно-Сахалинск,66
avia,Челябинск,Владивосток,54
avia,Якутск,Ульяновск,55
avia,Грозный,Пенза,67
avia,Киров,Сургут,72
avia,Красный Чикой,Чита,82
avia,Мирный,Ростов-на-Дону,55
avia,Нижнекамск,Владикавказ,72
avia,Ноябрьск,Хабаровск,85
avia,Петропавловск-Камчатский,Калининград,84
avia,Челябинск,Норильск,51
avia,Владивосток,Ростов-на-Дону,85
avia,Назрань,Иркутск,63
avia,Новый Уренгой,Ульяновск,82
avia,Пенза,Новый Уренгой,56
avia,Салехард,Нижнекамск,84
avia,Сочи,Петрозаводск,60
avia,Тикси,Москва,68
avia,Архангельск,Липецк,62
avia,Якутск,Вилюйск,78
avia,Благовещенск,Пермь,81
avia,Сыктывкар,Пермь,72
avia,Ростов-на-Дону,Когалым,86
avia,Симферополь (Крым),Салехард,63
avia,Белгород,Грозный,49
avia,Астрахань,Минеральные Воды,51
avia,Братск,Сочи,87
avia,Киров,Белгород,47
avia,Нижневартовск,Томск,72
avia,Сыктывкар,Новый Уренгой,72
avia,Волгоград,Сыктывкар,67
avia,Красноярск,Барнаул,59
avia,Абакан,Иркутск,55
avia,Краснодар,Анадырь,75
avia,Хабаровск,Чумикан,69
avia,Благовещенск,Махачкала,75
avia,Новосибирск,Назрань,55
avia,Череповец,Ухта,82
avia,Барнаул,Уфа,78
avia,Диксон,Норильск,68
avia,Владикавказ,Новый Уренгой,50
avia,Ставрополь,Волгоград,52
avia,Томск,Пермь,60
avia,Архангельск,Южно-Сахалинск,65
avia,Оренбург,Архангельск,77
avia,Ростов-на-Дону,Псков,84
avia,Анапа,Надым,58
avia,Нижневартовск,Красноярск,49
avia,Сеймчан,Магадан,78
avia,Орск,Минеральные Воды,71
avia,Сочи,Липецк,49
avia,Таксимо,Москва,86
avia,Южно-Сахалинск,Нижний Новгород,63
avia,Благовещенск,Анапа,44
avia,Петрозаводск,Тюмень,66
avia,Нарьян-Мар,Мурманск,86
avia,Омск,Владивосток,50
avia,Сургут,Нижнекамск,69
avia,Геленджик,Пермь,64
avia,Екатеринбург,Магадан,57
avia,Казань,Нерюнгри,60
avia,Якутск,Махачкала,85
avia,Хандыга,Якутск,73
avia,Минеральные Воды,Петрозаводск,83
avia,Ухта,Ульяновск,83
avia,Улан-Удэ,Сургут,82
avia,Махачкала,Воронеж,53
avia,Краснодар,Удачный,70
avia,Магнитогорск,Хабаровск,66
avia,Новокузнецк,Грозный,47
avia,Ноябрьск,Курган,81
avia,Пермь,Сыктывкар,71
avia,Саратов,Хабаровск,62
avia,Ставрополь,Улан-Удэ,68
avia,Астрахань,Саратов,67
avia,Вилюйск,Якутск,67
avia,Курган,Сочи,49
avia,Надым,Иркутск,71
avia,Южно-Сахалинск,Воронеж,70
avia,Оренбург,Нижний Новгород,51
avia,Сургут,Киров,75
avia,Владивосток,Мурманск,60
avia,Владивосток,Ставрополь,76
avia,Пенза,Сургут,58
avia,Томск,Архангельск,76
avia,Тюмень,Томск,81
avia,Калининград,Южно-Сахалинск,69
avia,Нижневартовск,Владивосток,51
avia,Омск,Петропавловск-Камчатский,83
avia,Ростов-на-Дону,Мирный,67
avia,Сургут,Усинск,82
avia,Магнитогорск,Иркутск,83
avia,Ставрополь,Омск,87
avia,Мирный,Минеральные Воды,49
avia,Ульяновск,Ставрополь,61
avia,Новосибирск,Анадырь,58
avia,Тюмень,Нальчик,43
avia,Астрахань,Воронеж,61
avia,Ленск,Братск,70
avia,Нижнекамск,Томск,52
avia,Усинск,Ульяновск,51
avia,Благовещенск,Новый Уренгой,58
avia,Минеральные Воды,Магадан,60
avia,Мурманск,Владивосток,70
avia,Абакан,Ростов-на-Дону,62
avia,Иркутск,Ульяновск,55
avia,Самара,Белоярский,82
avia,Саратов,Киров,75
avia,Братск,Пермь,77
avia,Иркутск,Оренбург,73
avia,Кемерово,Сыктывкар,68
avia,Нижневартовск,Саратов,48
avia,Нижний Новгород,Магадан,76
avia,Нижнекамск,Новокузнецк,89
avia,Салехард,Геленджик,48
avia,Хабаровск,Уфа,58
avia,Санкт-Петербург,Воркута,44
avia,Иркутск,Абакан,54
avia,Геленджик,Уфа,67
avia,Магадан,Нерюнгри,54
avia,Братск,Барнаул,61
avia,Нижневартовск,Нарьян-Мар,68
avia,Омск,Чита,62
avia,Назрань,Красноярск,67
avia,Калининград,Бугульма,67
avia,Пермь,Чита,58
avia,Самара,Нарьян-Мар,51
avia,Светлогорск (Красноярск.),Красноярск,59
avia,Ростов-на-Дону,Южно-Сахалинск,55
avia,Ульяновск,Ухта,63
avia,Берёзово,Москва,52
avia,Пермь,Петрозаводск,76
avia,Воркута,Санкт-Петербург,46
avia,Омск,Абакан,56
avia,Барнаул,Махачкала,83
avia,Казань,Мирный,44
avia,Нижний Новгород,Иркутск,63
avia,Норильск,Владивосток,50
avia,Томск,Ижевск,75
avia,Ханты-Мансийск,Оренбург,85
avia,Уфа,Барнаул,71
avia,Омск,Саранск,76
avia,Ухта,Самара,71
avia,Белгород,Нарьян-Мар,60
avia,Магадан,Казань,69
avia,Казань,Якутск,71
avia,Магнитогорск,Новый Уренгой,72
avia,Самара,Когалым,59
avia,Тюмень,Бугульма,78
avia,Киров,Томск,82
avia,Курган,Калининград,79
avia,Оренбург,Сургут,73
avia,Нальчик,Нижний Новгород,63
avia,Ноябрьск,Челябинск,73
avia,Белгород,Томск,80
avia,Владивосток,Самара,61
avia,Липецк,Краснодар,81
avia,Назрань,Казань,52
avia,Пенза,Ростов-на-Дону,68
avia,Салехард,Нижний Новгород,68
avia,Сочи,Петропавловск-Камчатский,50
avia,Усть-Кут,Красноярск,48
avia,Мурманск,Грозный,53
