;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
34;35;Кострома;Kostroma;;"[ 0.94104829  0.          0.33827225  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.38777431  0.26000635 -0.
 -0.         -0.         -0.         -0.          0.56674504 -0.
  0.5815424   0.26903952  0.37747519  0.37985379]";[0.9410482905664228, 0.0, 0.33827224955945384, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.3877743128871397, 0.2600063463104596, 0.0, 0.0, 0.0, 0.0, 0.0, 0.5667450429890007, 0.0, 0.5815424038322715, 0.26903952338244347, 0.37747518731509316, 0.37985378948734594]
35;36;Таксимо;Buryat;Muyskiy;"[ 6.31011806e-01  6.80188074e-01  3.21129928e-01  0.00000000e+00
  0.00000000e+00  1.01305213e-01  0.00000000e+00  1.60564964e-01
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00 -0.00000000e+00 -0.00000000e+00  4.15929625e-01
 -0.00000000e+00 -0.00000000e+00  4.08233328e-01 -0.00000000e+00
 -0.00000000e+00 -0.00000000e+00 -0.00000000e+00 -0.00000000e+00
  4.07654560e-04  4.19150335e-01  4.03090701e-01  1.00988796e+00]";[0.6797125207793979, 0.47040378957959633, 0.37897507535254193, 0.08296150858483585, 0.05206965035421816, 0.10792386290246034, 0.05484665368555182, 0.1091136901015338, 0.056485497778991735, 0.02497390256957047, 0.0322783008195017, 0.046207210492712224, 0.012486951284785235, 0.10006395010825735, 0.0, 0.35805626116621897, 0.0, 0.009793499902779442, 0.27231422546538486, 0.0, 0.0281620119223253, 0.14983918837098084, 0.09071416152161878, 0.04232943884864975, 0.12635622016890644, 0.24898149170887499, 0.17335775990074348, 0.848462429172687]
36;37;Псков;Pskov;Pskov;"[ 0.68088857  0.10387968  0.60852517  0.          0.          0.
  0.24120114  0.31163903  0.          0.          0.          0.
  0.         -0.         -0.          0.11177732  0.11312688 -0.
 -0.          0.34627343 -0.         -0.          0.05215116  0.48311901
  0.41419713 -0.         -0.          0.50208827]";[0.6808885732482096, 0.10387967707142107, 0.608525174064374, 0.0, 0.0, 0.0, 0.24120114067995913, 0.31163903121426323, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.1117773165968147, 0.11312687899096661, 0.0, 0.0, 0.34627343380281156, 0.0, 0.0, 0.05215115629321519, 0.48311900808102703, 0.4141971313320027, 0.0, 0.0, 0.5020882673339429]
37;38;Богородское;Moscow Oblast;Sergievo-Posadskiy (Zagorskiy);"[ 0.          0.          0.          0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.          0.47738672  0.12389033 -0.          0.23965246
  0.00307963 -0.          0.27562479 -0.         -0.         -0.
 -0.          0.31375291  1.41395118  0.42572726]";[0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.4773867178275076, 0.1238903321653495, 0.0, 0.23965245801925167, 0.0030796260001516073, 0.0, 0.275624794596978, 0.0, 0.0, 0.0, 0.0, 0.31375291222260404, 1.413951177789803, 0.4257272630358566]
38;39;Астрахань;Astrakhan;Privolzhskiy;"[ 0.44588285  0.35469318  0.36172571  0.3858054   0.20885305  0.34641815
  0.23099518  0.26113556  0.1810383   0.11040681  0.1810383   0.1810383
  0.          0.08071078 -0.          0.07366218 -0.          0.03213568
  0.08069902 -0.          0.11995555  0.31154584  0.10763787 -0.
 -0.         -0.         -0.          0.09316019]";[0.4458828478379815, 0.3546931790207834, 0.36172570656770064, 0.38580540043300265, 0.20885304800721233, 0.3464181462562137, 0.23099517642593867, 0.26113555737751437, 0.18103830023603593, 0.1104068110733243, 0.18103830023603593, 0.18103830023603593, 0.0, 0.0807107793787849, 0.0, 0.07366217712079372, 0.0, 0.032135679397611146, 0.08069901833919904, 0.0, 0.11995555138703388, 0.31154583699556443, 0.10763787408053711, 0.0, 0.0, 0.0, 0.0, 0.09316019256885977]
39;40;Урай;Khanty-Mansi;;"[ 0.54090158  0.35795256  0.61591492  0.          0.          0.17897628
  0.26846442  0.3095781   0.          0.          0.          0.
  0.         -0.         -0.          0.09727877 -0.         -0.
  0.20215132  0.26901271 -0.         -0.         -0.          0.49598261
  0.31740342 -0.         -0.          0.44480797]";[0.5530069752371848, 0.3985598917858061, 0.4570469326472898, 0.24677904584328267, 0.06886623902475089, 0.22101264066175438, 0.16120106647884627, 0.2338725909943718, 0.09120418011125728, 0.018912539184628308, 0.047783919972204436, 0.05299359818497, 0.0, 0.021220416403574836, 0.05894699862043251, 0.1866871378388894, 0.04903992663555692, 0.04004143795446443, 0.08924972482013263, 0.10865318554095764, 0.05703333004596469, 0.0768396256305062, 0.06503608461233763, 0.15550537170575113, 0.1489899197844621, 0.0917974356625922, 0.19499289694099323, 0.4657839987720351]
40;41;Усть-Илимск;Irkutsk;Ust'-Ilimsk;"[ 0.87740125  0.37944506  0.29357877  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.51699541 -0.         -0.
  0.17622841 -0.         -0.         -0.          0.13820137 -0.
  0.21392405  0.27267753  0.35424941  1.1125006 ]";[0.6762464157772842, 0.43081904437200097, 0.3618421284182035, 0.1005059023978382, 0.06372160993684756, 0.12627152759835383, 0.06984130551350484, 0.13908592582527066, 0.101226422002942, 0.02600914366940693, 0.04480769404395495, 0.050793919293341504, 0.014410687480712125, 0.11432158397044644, 0.11587135428224031, 0.3168947551025742, 0.050228436919259545, 0.09141320606717314, 0.1638119253026527, 0.13668781319613443, 0.02390413772449514, 0.09480518423695507, 0.09169605461252298, 0.16548429104120568, 0.1576778799842876, 0.21768041977545913, 0.29644794951551406, 0.6957729848342996]
41;42;Ростов-на-Дону;Rostov;Rostov-na-Donu;"[ 0.42791259  0.36543019  0.35873349  0.40230722  0.22313989  0.35984031
  0.17508094  0.24297067  0.20808505  0.04283365  0.18813898  0.20366918
  0.04283365 -0.          0.53671334 -0.          0.17746535  0.22926402
  0.05424807  0.30748281 -0.         -0.         -0.          0.30572829
 -0.         -0.         -0.         -0.        ]";[0.4279125935108103, 0.3654301877344961, 0.35873348833890906, 0.4023072154202216, 0.2231398900877045, 0.3598403100064496, 0.1750809432620883, 0.24297066860975974, 0.2080850463991146, 0.04283364768364027, 0.18813897700202026, 0.20366917604301435, 0.04283364768364027, 0.0, 0.5367133386444379, 0.0, 0.17746534815948484, 0.22926401690097412, 0.05424806712406787, 0.3074828130053479, 0.0, 0.0, 0.0, 0.3057282912807964, 0.0, 0.0, 0.0, 0.0]
42;43;Тура;Sverdlovsk;;"[ 0.85961759  0.28341739  0.42512609  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.49675842  0.02278213 -0.
  0.2481285  -0.         -0.         -0.          0.1078745  -0.
  0.23393838  0.21402871  0.0906441   1.05428392]";[0.6742651133646258, 0.2818788777960587, 0.4160805566506701, 0.2291832582066412, 0.11597204706756442, 0.19549213109586042, 0.10214673400125973, 0.047269057586633384, 0.047269057586633384, 0.0, 0.10039776512840459, 0.0, 0.0, 0.0, 0.2825503523629198, 0.248379208678822, 0.28894968048061875, 0.15064535835325268, 0.12406425184370322, 0.28534444083040045, 0.0, 0.0, 0.05393725172558853, 0.3613790212616599, 0.11699374241893444, 0.10701435463906091, 0.045322049743132045, 0.5271419603701517]
43;44;Ербогачён;Irkutsk;Katangsky District;"[ 0.87740125  0.37944506  0.29357877  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.51699541 -0.         -0.
  0.17622841 -0.         -0.         -0.          0.13820137 -0.
  0.21392405  0.27267753  0.35424941  1.1125006 ]";[0.6762464157772842, 0.43081904437200097, 0.3618421284182035, 0.1005059023978382, 0.06372160993684756, 0.12627152759835383, 0.06984130551350484, 0.13908592582527066, 0.101226422002942, 0.02600914366940693, 0.04480769404395495, 0.050793919293341504, 0.014410687480712125, 0.11432158397044644, 0.11587135428224031, 0.3168947551025742, 0.050228436919259545, 0.09141320606717314, 0.1638119253026527, 0.13668781319613443, 0.02390413772449514, 0.09480518423695507, 0.09169605461252298, 0.16548429104120568, 0.1576778799842876, 0.21768041977545913, 0.29644794951551406, 0.6957729848342996]
44;45;Южно-Сахалинск;Sakhalin;;"[ 0.40503369  0.36056278  0.38288659  0.28999334  0.24506169  0.33196276
  0.24004732  0.28313097  0.22444783  0.13722407  0.23073743  0.18296542
  0.10620814  0.81993673 -0.         -0.         -0.          0.25312815
 -0.          0.2060378   0.18247093  0.97767044  0.25119161 -0.
  0.52161302 -0.          0.06050178 -0.        ]";[0.5824660910159993, 0.45503177948919704, 0.5039008878052105, 0.07249833385978252, 0.06126542327109019, 0.08299069008415999, 0.08909666609067148, 0.09986757808867192, 0.056111957294256415, 0.03430601693737037, 0.05768435669916087, 0.04574135591649383, 0.026552034850187322, 0.20498418333849092, 0.0, 0.30365005326362704, 0.0, 0.06328203749034114, 0.39309001754871353, 0.06615682893157579, 0.04561773252351177, 0.2444176108964542, 0.06279790258796868, 0.21765254161829917, 0.1508825092838217, 0.30675140112342614, 0.04490224984290514, 0.7786993702495506]
45;46;Красноярск;Krasnoyarsk;Krasnojarsk;"[ 0.45921531  0.35995167  0.38136933  0.41210702  0.21359795  0.35860151
  0.20265735  0.22626204  0.15456405  0.04311455  0.20500484  0.10010889
  0.          0.49550623  0.90276626 -0.          0.50550671  0.92751131
 -0.          1.12506515  0.05264661  0.27810056 -0.          1.45038272
  0.09890524  0.18554426 -0.         -0.        ]";[0.7537177243935558, 0.3258730662466827, 0.4217448793990444, 0.062350824292711084, 0.03475118201144362, 0.0675603153041036, 0.035825367078433965, 0.06012802433262702, 0.06012241060004339, 0.015170835373402192, 0.02866169285971684, 0.02797654780621649, 0.0, 0.06464313243445184, 0.07523052194135847, 0.37256064067874006, 0.07846458080049817, 0.09341770768199581, 0.19301602752117242, 0.11312795381595127, 0.02679149916411122, 0.09478201865783036, 0.09335848660447826, 0.22211981824170476, 0.21424701642732247, 0.18678079986640883, 0.15933242215542345, 0.8386605882345529]
46;47;Владикавказ;North Ossetia-Alania;Vladikavkaz;"[ 0.42112828  0.37507759  0.36211764  0.31618315  0.22418463  0.34523133
  0.23169846  0.27819616  0.23847197  0.15118765  0.14308318  0.20260233
  0.09538879  0.22264119 -0.          0.19998648 -0.         -0.
  0.16265294 -0.          0.12244349  0.22686473  0.00609618 -0.
 -0.         -0.          0.14858803  0.14089683]";[0.4197928297156496, 0.3856501687678059, 0.36264846949655555, 0.2892448952170126, 0.21608193328513203, 0.33957421601128474, 0.2359703225286005, 0.2938594063963368, 0.2503893067114802, 0.16618090012211142, 0.11034160593123411, 0.2033812775217638, 0.09665456149553855, 0.21129532071966944, 0.0, 0.2174001101948658, 0.0, 0.0, 0.20699390423604108, 0.0, 0.11283205914393055, 0.26461608213925253, 0.00304809197882839, 0.0, 0.03137424686820953, 0.01740579523804689, 0.1992104996741808, 0.14961194839102826]
47;48;Сунтар;;;"[ 0.82970921  0.37810409  0.41063356  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.5064321  -0.         -0.
  0.37400039 -0.         -0.         -0.          0.0925614  -0.
  0.09535602  0.27156329  0.02014711  1.19128091]";
48;49;Барнаул;Altai;Barnaul;"[ 0.47834127  0.37403279  0.35866644  0.41456307  0.19355291  0.36030238
  0.13141066  0.2232904   0.2232904   0.          0.15250974  0.15250974
  0.          0.05279718  0.00799662  0.0204842  -0.          0.02812952
 -0.         -0.          0.16616305  0.13126831  0.25036653 -0.
 -0.         -0.          0.07396043  0.15683834]";[0.4783412676155798, 0.3740327908919035, 0.3586664393571101, 0.4145630740537215, 0.19355290815741263, 0.3603023811712942, 0.13141065640973826, 0.22329040190186883, 0.22329040190186883, 0.0, 0.15250974399792316, 0.15250974399792316, 0.0, 0.0527971751354251, 0.007996621183305493, 0.02048420318877622, 0.0, 0.02812951667082347, 0.0, 0.0, 0.1661630461544758, 0.1312683066583876, 0.2503665267360659, 0.0, 0.0, 0.0, 0.07396042521344379, 0.1568383444629277]
49;50;Ноглики;Sakhalin;Noglikskiy;"[ 0.7170916   0.57126369  0.39929618  0.          0.          0.
  0.          0.          0.          0.          0.          0.
  0.         -0.         -0.          0.51598157 -0.         -0.
  0.49654295 -0.         -0.         -0.         -0.          0.20458291
  0.07545127  0.49718524  0.11910722  1.25503088]";[0.5824660910159993, 0.45503177948919704, 0.5039008878052105, 0.07249833385978252, 0.06126542327109019, 0.08299069008415999, 0.08909666609067148, 0.09986757808867192, 0.056111957294256415, 0.03430601693737037, 0.05768435669916087, 0.04574135591649383, 0.026552034850187322, 0.20498418333849092, 0.0, 0.30365005326362704, 0.0, 0.06328203749034114, 0.39309001754871353, 0.06615682893157579, 0.04561773252351177, 0.2444176108964542, 0.06279790258796868, 0.21765254161829917, 0.1508825092838217, 0.30675140112342614, 0.04490224984290514, 0.7786993702495506]
50;51;Курск;Kursk;Kursk;"[ 0.63735783  0.53687513  0.31185391  0.12982156  0.          0.21172985
  0.          0.29363813  0.24572486  0.          0.          0.
  0.         -0.         -0.          0.24967502 -0.         -0.
  0.00712596 -0.          0.2282311  -0.          0.27983829 -0.
  0.09117517  0.13954946  0.83330459  0.76010269]";[0.63735783146609, 0.536875133711659, 0.31185391320833816, 0.12982156070473322, 0.0, 0.21172984600843256, 0.0, 0.2936381313121319, 0.245724855911098, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.24967502143424475, 0.0, 0.0, 0.0071259620681027565, 0.0, 0.22823109723855267, 0.0, 0.2798382923753538, 0.0, 0.09117516802366826, 0.13954946398770166, 0.8333045935027724, 0.760102692197095]
