;Code;City;Region;County;FeatureVectorGlobal;RegionFeatureVectorGlobal
33;34;Кириши;Leningrad;Kirishskiy;"[ 0.75159618  0.59863364  0.          0.          0.          0.
  0.27702157  0.          0.          0.          0.          0.
  0.         -0.          0.05472177 -0.          0.10044701 -0.
  0.9286518   0.43450182 -0.          0.237814    0.29494911 -0.
 -0.          0.95703714  0.3900636  -0.        ]";[0.5308776788387998, 0.5748707742363319, 0.03290310309397714, 0.0, 0.11372147045303076, 0.0, 0.26358798414467277, 0.12643847017399049, 0.0, 0.0, 0.03619030902123398, 0.006762779114260201, 0.0, 0.24978582329844642, 0.00392616713262326, 0.0761644711727637, 0.04670870631614258, 0.06532843049412007, 0.606852298921356, 0.43560418430607156, 0.0205249063276933, 0.3533196876293241, 0.5558691469434801, 0.42912473592052713, 0.39765351067625093, 0.4217381164331146, 0.24802911770840982, 0.047490266661003575]
34;35;Новочебоксарск;Chuvash;;"[ 0.62359686  0.64748616  0.          0.          0.          0.
  0.20003677  0.38971005  0.          0.          0.          0.
  0.          0.04724713 -0.          0.05421227 -0.         -0.
  1.00105054 -0.         -0.          0.60598656  0.89007388  1.25879902
  0.54559561  0.92681657 -0.         -0.        ]";[0.15329545777723222, 0.6323863800565103, 0.038734938090578076, 0.024384883187739133, 0.2387630010486032, 0.0, 0.12775718133264635, 0.5875962924803798, 0.0, 0.017372141296524514, 0.04369662311121876, 0.029556492607481593, 0.0, 0.16747857494232524, 0.051643815471179154, 0.2772776957553357, 0.025521638444056437, 0.26326235071426346, 0.3678109135758362, 0.07520115302571741, 0.04560375751250712, 0.668537611991208, 0.5606641836828016, 0.8470349874617131, 1.1093705029494965, 0.4314297928785833, 0.04433749976483304, 0.033055412736629555]
35;36;Курганинск;Krasnodar;;"[ 0.          0.66313068  0.          0.          0.          0.
  0.          0.74850364  0.          0.          0.          0.
  0.          0.045294   -0.          0.52981692 -0.          0.54235478
  0.14577767 -0.         -0.          1.41848925  0.82354499  1.10358038
  2.31019359  0.690728   -0.         -0.        ]";[0.20358954260884107, 0.6026772751143158, 0.04416642734344609, 0.012997540516998531, 0.20717311946317288, 0.01269991559706523, 0.10937170321564406, 0.5323140127274352, 0.02540170042685203, 0.08642522361201681, 0.08540516001354657, 0.03680010487006728, 0.0020159793319283015, 0.13435780173765202, 0.04338334852319017, 0.23855922522214934, 0.022620599531494198, 0.31281321652110666, 0.4345059483900999, 0.07947544702662777, 0.05119575042564706, 0.7326899354687476, 0.45988401320080047, 0.7500024104223747, 1.1129719842874206, 0.6446529766036353, 0.015369157433238106, 0.057197839996817545]
36;37;Карпинск;Sverdlovsk;;"[ 0.          0.63537696  0.          0.          0.13682098  0.
  0.          0.7599843   0.          0.          0.          0.
  0.          0.10556372 -0.          0.49849075 -0.          0.55560022
  0.28583188 -0.         -0.          1.21840868  0.70286006  1.14180577
  2.05355567  0.66340708 -0.         -0.        ]";[0.08145428137485804, 0.6254137895858735, 0.00916632366411394, 0.005510301586231294, 0.18243348631084783, 0.00193069564796093, 0.051040443849133664, 0.6650760486999077, 0.0050311133282356, 0.026835299688065854, 0.006500244461033475, 0.0, 0.0, 0.11704341875884901, 0.11110905607669028, 0.4074927662756772, 0.07051229231536786, 0.41564060988669144, 0.3271900963145027, 0.1991744286769409, 0.11175786200014648, 0.9186185594202, 0.5924913574708934, 0.9801027069469098, 1.5837670156622896, 0.526420298136845, 0.1505034296476513, 0.10484967008058588]
37;38;Тихвин;Leningrad;Tikhvinskiy;"[ 0.78028875  0.55020033  0.          0.          0.          0.
  0.29737025  0.          0.          0.          0.          0.
  0.          0.1557034  -0.         -0.         -0.         -0.
  0.66797216  0.62446579 -0.          0.09143618  0.4732987   0.25412776
 -0.          0.30444436  0.30689727 -0.        ]";[0.5308776788387998, 0.5748707742363319, 0.03290310309397714, 0.0, 0.11372147045303076, 0.0, 0.26358798414467277, 0.12643847017399049, 0.0, 0.0, 0.03619030902123398, 0.006762779114260201, 0.0, 0.24978582329844642, 0.00392616713262326, 0.0761644711727637, 0.04670870631614258, 0.06532843049412007, 0.606852298921356, 0.43560418430607156, 0.0205249063276933, 0.3533196876293241, 0.5558691469434801, 0.42912473592052713, 0.39765351067625093, 0.4217381164331146, 0.24802911770840982, 0.047490266661003575]
38;39;Ейск;Krasnodar;Eyskiy;"[ 0.          0.65548331  0.          0.          0.2498091   0.
  0.          0.68209069  0.          0.20661398  0.          0.
  0.          0.06036494 -0.          0.38583379 -0.          0.51822455
  0.22361651 -0.         -0.          0.95322516  0.13598377  0.7914061
  1.75484125  0.70695362 -0.         -0.        ]";[0.20358954260884107, 0.6026772751143158, 0.04416642734344609, 0.012997540516998531, 0.20717311946317288, 0.01269991559706523, 0.10937170321564406, 0.5323140127274352, 0.02540170042685203, 0.08642522361201681, 0.08540516001354657, 0.03680010487006728, 0.0020159793319283015, 0.13435780173765202, 0.04338334852319017, 0.23855922522214934, 0.022620599531494198, 0.31281321652110666, 0.4345059483900999, 0.07947544702662777, 0.05119575042564706, 0.7326899354687476, 0.45988401320080047, 0.7500024104223747, 1.1129719842874206, 0.6446529766036353, 0.015369157433238106, 0.057197839996817545]
39;40;Новоржев;Pskov;Novorzhevskiy;"[ 0.68777665  0.52941671  0.12249549  0.          0.          0.
  0.28442573  0.38830153  0.          0.          0.          0.
  0.         -0.         -0.         -0.         -0.         -0.
  0.75046414  0.13929031 -0.          0.48250195  0.68856528  0.71684079
  0.5685245   0.68324577 -0.         -0.        ]";[0.5491326368554432, 0.5646836661155944, 0.126078251771736, 0.07465198324566992, 0.12795140762178742, 0.0, 0.24672815867374034, 0.25084840818835286, 0.028390655179598944, 0.035956703357078804, 0.06575964418622877, 0.005359300275386717, 0.0, 0.15756972004320405, 0.09749650127912407, 0.09344829869236229, 0.04172243305193142, 0.08982585887028169, 0.5159896009583117, 0.2834364747539559, 0.10598043436836922, 0.32162090468258536, 0.434102342729013, 0.4298388277568771, 0.4278443672055049, 0.3685941003034363, 0.1713585856426678, 0.2839924449205874]
40;41;Коряжма;Arkhangelsk;;"[ 8.31709467e-01  4.69562401e-01  0.00000000e+00  0.00000000e+00
  0.00000000e+00  0.00000000e+00  2.96260890e-01  0.00000000e+00
  0.00000000e+00  0.00000000e+00  0.00000000e+00  0.00000000e+00
  0.00000000e+00  1.23335770e-02 -0.00000000e+00 -0.00000000e+00
 -0.00000000e+00 -0.00000000e+00  7.27683434e-01  6.82167446e-01
 -0.00000000e+00  4.48214137e-01  6.63457524e-01  1.86065283e-04
 -0.00000000e+00  6.49795470e-01  4.59800084e-01 -0.00000000e+00]";[0.2923675589725015, 0.30575185165396934, 0.0, 0.0, 0.08961563314145012, 0.0, 0.22887568593694158, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.21847692776345448, 0.08103393381080186, 0.027849941780289583, 0.05439276947101966, 0.027048470967612797, 0.28915648699164687, 0.297676999922745, 0.10214543933847112, 0.3608333824289171, 0.287445939221614, 0.14580526976528646, 0.16113719509659494, 0.373282190864037, 0.23683422103645424, 0.15316359812022798]
41;42;Сретенск;Zabaykalsky;Sretensky District;"[ 0.          0.          0.          0.          0.          0.
  0.          1.          0.          0.          0.          0.
  0.         -0.         -0.          0.32528384  0.19659073  0.69463146
 -0.         -0.         -0.          0.8072081  -0.          0.44571601
  1.62249502  0.56483501 -0.         -0.        ]";[0.0, 0.09221031115523913, 0.0, 0.0, 0.0, 0.0, 0.0, 0.8233976832990179, 0.0, 0.0, 0.0, 0.0, 0.0, 0.08565393103420475, 0.19163189567790484, 0.24241188239101333, 0.1725920310441246, 0.5181198484022469, 0.009347923902875538, 0.2343812514823962, 0.19602391025060426, 0.6345114610717493, 0.12606060180126874, 0.31836858099174714, 1.1777142733017598, 0.40345357584184816, 0.054494451352852816, 0.1368141604888075]
42;43;Киров;Kirov;Kirov;"[ 0.59161533  0.61634499  0.15951121  0.2239023   0.15951121  0.
  0.344698    0.12640965  0.          0.          0.18518679  0.
  0.          0.06804958  0.08817685 -0.          0.35028851 -0.
  0.66629787  0.65050019 -0.         -0.         -0.         -0.
 -0.          0.38555329  0.38321106  0.18183638]";[0.14790383335639645, 0.8339228477866725, 0.03987780373351667, 0.05597557429606756, 0.13183339103912525, 0.0, 0.08617450015914492, 0.3039561048189671, 0.0, 0.0, 0.046296696425628246, 0.0, 0.0, 0.22643794927297878, 0.022044211372974812, 0.3015291376258528, 0.08757212733767478, 0.11153531382720044, 0.16657446759521635, 0.16262504854908078, 0.0, 0.7511658521292783, 0.6395182786421492, 0.6908598635283516, 1.0950297636553759, 0.16426016392762322, 0.09580276487310856, 0.045459095752640406]
43;44;Новомихайловский;;;"[ 0.          0.          0.          0.          0.62738699  0.
  0.68233313  0.          0.          0.          0.37524267  0.
  0.          1.19406643 -0.         -0.          0.47351858  0.08640333
 -0.          0.84634828 -0.         -0.         -0.         -0.
  0.89438356 -0.          0.61844283 -0.        ]";
44;45;Гаврилов Посад;Ivanovo;Gavrilovo-Posadskiy;"[ 0.          0.69616096  0.          0.          0.09837206  0.
  0.          0.71111382  0.          0.          0.          0.
  0.          0.15349709 -0.          0.47657897 -0.          0.52578651
  0.32169654 -0.         -0.          1.25819127  0.8151556   1.2078554
  2.09850006  0.69224499 -0.         -0.        ]";[0.1522930589171153, 0.6763632146750463, 0.02947683664232425, 0.02692923005187144, 0.17718990413237404, 0.003937445461635425, 0.06928181130538984, 0.5846913338887414, 0.0, 0.01741612532946235, 0.01499125235869101, 0.003937445461635425, 0.0, 0.14668540156216367, 0.06949879473866982, 0.3581812087163921, 0.04596419643540194, 0.3357048320105013, 0.3324728298540477, 0.11025170132724099, 0.07353863795360044, 0.9300249014072999, 0.7046206959422484, 0.9203568861740011, 1.4742720175165709, 0.4850498456081735, 0.04806309628960079, 0.09695852692018317]
45;46;Красноуральск;Sverdlovsk;Krasnoural'sk;"[ 0.          0.61573501  0.          0.          0.13259132  0.
  0.          0.77671741  0.          0.          0.          0.
  0.          0.02259072 -0.          0.58123102 -0.          0.47677824
  0.16675777 -0.         -0.          1.12375043  0.76817814  1.23416603
  2.12644971  0.36126306 -0.         -0.        ]";[0.08145428137485804, 0.6254137895858735, 0.00916632366411394, 0.005510301586231294, 0.18243348631084783, 0.00193069564796093, 0.051040443849133664, 0.6650760486999077, 0.0050311133282356, 0.026835299688065854, 0.006500244461033475, 0.0, 0.0, 0.11704341875884901, 0.11110905607669028, 0.4074927662756772, 0.07051229231536786, 0.41564060988669144, 0.3271900963145027, 0.1991744286769409, 0.11175786200014648, 0.9186185594202, 0.5924913574708934, 0.9801027069469098, 1.5837670156622896, 0.526420298136845, 0.1505034296476513, 0.10484967008058588]
46;47;Кимры;Tver;Kimrskiy;"[ 0.69528313  0.71221859  0.          0.          0.          0.
  0.0965715   0.          0.          0.          0.          0.
  0.          0.15174117 -0.         -0.         -0.         -0.
  1.13102081  0.36967391 -0.          0.35277471  0.74497154  0.65202485
 -0.          0.84182036 -0.         -0.        ]";[0.40127042834449916, 0.6791372616648969, 0.02717771923507796, 0.0437571484680196, 0.035663199651483714, 0.0, 0.06616670007656437, 0.4044517415688575, 0.0, 0.03242051310393563, 0.003862996629568856, 0.0, 0.0, 0.05822040805154264, 0.06903423646110976, 0.2052113613116169, 0.05753615984884048, 0.20692398424478783, 0.5194099700715136, 0.15419875175592435, 0.06495851318194772, 0.6978350262586968, 0.6256853549769732, 0.7877004841418688, 0.9230314868679069, 0.5948425001120895, 0.06612207779032753, 0.11712589389371139]
47;48;Рыбинск;Yaroslavl;Rybinsky District;"[ 0.64054883  0.6544614   0.08971836  0.          0.28440047  0.
  0.26915508  0.          0.          0.          0.          0.
  0.          0.35940422 -0.         -0.         -0.         -0.
  1.15316637  0.52572866 -0.         -0.          0.49353594  0.21109315
 -0.          0.65985216  0.04308594 -0.        ]";[0.30238236627980064, 0.6982120630552705, 0.07423322753387955, 0.031185313030333908, 0.1376376588931419, 0.0, 0.10145539446587128, 0.4355482318489545, 0.0, 0.04240951524498138, 0.007341300653469369, 0.0, 0.0, 0.09151621696842832, 0.07198705715303742, 0.23151909851004385, 0.06351194278120101, 0.24636868990718053, 0.4263528236974182, 0.14804066460290258, 0.04798278491446843, 0.7395459765834355, 0.5036435035913365, 0.6016134083061372, 1.0303992907937203, 0.6073246551947471, 0.020245754868052, 0.2092470481792834]
48;49;Стерлитамак;Bashkortostan;;"[ 0.4570849   0.53893705  0.14912829  0.14912829  0.18817896  0.
  0.37635791  0.52828512  0.          0.          0.          0.
  0.          0.10269749 -0.          0.15472127 -0.          0.13700461
  0.71053694 -0.         -0.          0.32501487  0.46327574  0.89363393
  0.66389437  0.78815917 -0.         -0.        ]";[0.2925986035747229, 0.5804093513059114, 0.04090581511704457, 0.04090581511704457, 0.24805172603846354, 0.008985440469243678, 0.25537662097805053, 0.4522575294420797, 0.0, 0.008985440469243678, 0.07887684766814856, 0.005669181740990913, 0.0, 0.29024643218289864, 0.10697356605266335, 0.22621421689667381, 0.034694686969716185, 0.17554095736154193, 0.37435091099188067, 0.17761539618346148, 0.09361600200635219, 0.5623489057068544, 0.5298135663784409, 0.6583740326948584, 0.9128048901637035, 0.35843049614785644, 0.08608379810903928, 0.2074228537456813]
49;50;Нижний Тагил;Sverdlovsk;Nizhnij Tagil;"[ 0.41582876  0.49041588  0.16347196  0.          0.28276004  0.
  0.34083291  0.48855884  0.08173598  0.27152105  0.21128445  0.
  0.          0.04159216  0.42597812 -0.          0.52878211 -0.
  0.0928379   1.81232801  0.67409961 -0.         -0.         -0.
 -0.         -0.          1.115377   -0.        ]";[0.08145428137485804, 0.6254137895858735, 0.00916632366411394, 0.005510301586231294, 0.18243348631084783, 0.00193069564796093, 0.051040443849133664, 0.6650760486999077, 0.0050311133282356, 0.026835299688065854, 0.006500244461033475, 0.0, 0.0, 0.11704341875884901, 0.11110905607669028, 0.4074927662756772, 0.07051229231536786, 0.41564060988669144, 0.3271900963145027, 0.1991744286769409, 0.11175786200014648, 0.9186185594202, 0.5924913574708934, 0.9801027069469098, 1.5837670156622896, 0.526420298136845, 0.1505034296476513, 0.10484967008058588]
50;51;Новороссийск;Krasnodar;;"[ 0.          0.51826424  0.          0.          0.3654702   0.
  0.06867252  0.54860309  0.26829601  0.33696853  0.3265301   0.
  0.          0.09473045 -0.          0.31209556 -0.          0.38111
  0.06095821 -0.          0.35573539  0.52562427 -0.          0.19358968
  1.0809988   0.43679365 -0.          0.03434307]";[0.20358954260884107, 0.6026772751143158, 0.04416642734344609, 0.012997540516998531, 0.20717311946317288, 0.01269991559706523, 0.10937170321564406, 0.5323140127274352, 0.02540170042685203, 0.08642522361201681, 0.08540516001354657, 0.03680010487006728, 0.0020159793319283015, 0.13435780173765202, 0.04338334852319017, 0.23855922522214934, 0.022620599531494198, 0.31281321652110666, 0.4345059483900999, 0.07947544702662777, 0.05119575042564706, 0.7326899354687476, 0.45988401320080047, 0.7500024104223747, 1.1129719842874206, 0.6446529766036353, 0.015369157433238106, 0.057197839996817545]
51;52;Маркс ;Saratov;Marksovskiy;"[ 0.          0.66242406  0.          0.          0.          0.
  0.          0.74912907  0.          0.          0.          0.
  0.          0.0037718  -0.          0.56889404 -0.          0.52843882
  0.0713455  -0.         -0.          1.47160274  0.90322574  1.07838155
  2.40701654  0.57155314 -0.         -0.        ]";[0.15733793284038122, 0.6326031019475444, 0.046621639346845975, 0.01659364862795089, 0.09779083417219751, 0.0071464954769651715, 0.04036943109311499, 0.6590800439392152, 0.019043183656377437, 0.039268392579250064, 0.03050100671645168, 0.008946427409683582, 0.0, 0.03316275653196261, 0.1311402546819623, 0.37549863291047286, 0.10034259587489539, 0.34399605099066627, 0.22692331375393682, 0.268931078821212, 0.1257378684724159, 0.9515486544181666, 0.649079819238061, 0.8578620206880577, 1.5623678053573402, 0.42536718658918593, 0.20123087711259818, 0.13413256849637908]
